TaxID	Name	Count	Proportion_All(%)	Proportion_Classified(%)	Lineage
80878	Acidovorax temperans	6631	2.88599	2.88606	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
9606	Homo sapiens	5831	2.53781	2.53787	cellular organisms;Chordata;Mammalia;Primates;Hominidae;Homo
252130	Uruburuella suis	5133	2.23402	2.23407	cellular organisms;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Uruburuella
1501662	Streptococcus parasuis	4608	2.00553	2.00557	cellular organisms;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
1904944	Stenotrophomonas sp. LM091	4465	1.94329	1.94333	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas
1537215	Pseudooceanicola algae	3889	1.6926	1.69264	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pseudooceanicola
1868793	Jeotgalibaca porci	3837	1.66997	1.67	cellular organisms;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca
1482074	Hartmannibacter diazotrophicus	3622	1.57639	1.57643	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Hartmannibacter
1622	Ligilactobacillus murinus	3577	1.55681	1.55684	cellular organisms;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus
225991	Comamonas aquatica	2930	1.27522	1.27524	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
2067960	Pseudazoarcus pumilus	2695	1.17294	1.17296	cellular organisms;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Pseudazoarcus
2576756	Caproicibacter fermentans	2645	1.15118	1.1512	cellular organisms;Bacillota;Clostridia;Eubacteriales;Acutalibacteraceae;Caproicibacter
216929	Mycolicibacterium psychrotolerans	2636	1.14726	1.14728	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium
372663	Isoptericola dokdonensis	2559	1.11375	1.11377	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Isoptericola
1097	Chlorobaculum tepidum	2282	0.993189	0.99321	cellular organisms;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Chlorobaculum
1353890	Achromobacter kerstersii	2139	0.930951	0.930971	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
926	Thiomonas intermedia	1972	0.858268	0.858287	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;;Thiomonas
43948	Tolumonas auensis	1924	0.837377	0.837396	cellular organisms;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas
45851	Eshraghiella crossota	1914	0.833025	0.833043	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Eshraghiella
83265	Aminobacter niigataensis	1905	0.829108	0.829126	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter
182337	Erwinia billingiae	1905	0.829108	0.829126	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia
2518989	Aequoribacter fuscus	1852	0.806041	0.806058	cellular organisms;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Halieaceae;Aequoribacter
1882682	Microvirga ossetica	1788	0.778186	0.778203	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga
1891644	Epidermidibacterium keratini	1755	0.763824	0.763841	cellular organisms;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae;Epidermidibacterium
913	Nitrobacter winogradskyi	1711	0.744674	0.74469	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter
34002	Paracoccus alcaliphilus	1690	0.735534	0.73555	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus
2004710	Cloacibacterium caeni	1643	0.715078	0.715094	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Cloacibacterium
379895	Comamonas odontotermitis	1600	0.696364	0.696379	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
1810504	Immundisolibacter cernigliae	1507	0.655888	0.655902	cellular organisms;Pseudomonadota;Gammaproteobacteria;Immundisolibacterales;Immundisolibacteraceae;Immundisolibacter
42906	Serratia entomophila	1489	0.648053	0.648068	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia
280145	Acinetobacter colistiniresistens	1422	0.618893	0.618907	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
34073	Variovorax paradoxus	1395	0.607142	0.607155	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax
1912897	Blautia argi	1389	0.604531	0.604544	cellular organisms;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
470	Acinetobacter baumannii	1374	0.598002	0.598015	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
593909	Mesorhizobium opportunistum	1350	0.587557	0.58757	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium
756892	Acinetobacter indicus	1334	0.580593	0.580606	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
2890321	Sphingomonas radiodurans	1325	0.576676	0.576689	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
402297	Nocardioides daphniae	1306	0.568407	0.568419	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides
797291	Sphingobacterium lactis	1261	0.548822	0.548834	cellular organisms;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
61648	Kluyvera intermedia	1230	0.53533	0.535341	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera
2929799	Chryseobacterium oryzae	1227	0.534024	0.534036	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium
174587	Carnobacterium viridans	1174	0.510957	0.510968	cellular organisms;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium
1282737	Flaviflexus salsibiostraticola	1167	0.50791	0.507921	cellular organisms;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Flaviflexus
640205	Phytopseudomonas seleniipraecipitans	1115	0.485278	0.485289	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Phytopseudomonas
47735	Bibersteinia trehalosi	1081	0.470481	0.470491	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia
2109914	Ottowia oryzae	1071	0.466128	0.466139	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia
2756	Brochothrix thermosphacta	1053	0.458294	0.458304	cellular organisms;Bacillota;Bacilli;Caryophanales;Listeriaceae;Brochothrix
3465159	Dysosmobacter sp. Phy	1050	0.456989	0.456999	cellular organisms;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter
515393	Pseudomonas yamanorum	1034	0.450025	0.450035	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
1282863	Uruburuella testudinis	1026	0.446543	0.446553	cellular organisms;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Uruburuella
29405	Microlunatus phosphovorus	1023	0.445238	0.445247	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus
217203	Achromobacter spanius	1017	0.442626	0.442636	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
1972431	Phytobacter ursingii	999	0.434792	0.434802	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter
2891210	Thiothrix litoralis	999	0.434792	0.434802	cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix
1620215	Sulfuricaulis limicola	992	0.431745	0.431755	cellular organisms;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfuricaulis
240521	Paenirhizobium daejeonense	982	0.427393	0.427403	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Paenirhizobium
1538553	Methylomonas denitrificans	981	0.426958	0.426967	cellular organisms;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas
2917790	Wielerella bovis	981	0.426958	0.426967	cellular organisms;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Wielerella
2815358	Leclercia pneumoniae	952	0.414336	0.414345	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia
2479546	Vibrio zhugei	946	0.411725	0.411734	cellular organisms;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
352475	Shinella zoogloeoides	943	0.410419	0.410428	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella
1549858	Sphingomonas taxi	941	0.409549	0.409558	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
2697032	Xylophilus rhododendri	941	0.409549	0.409558	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;;Xylophilus
3019968	Pseudomonas sp. MM227	922	0.40128	0.401288	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
1701758	Aureimonas populi	920	0.400409	0.400418	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas
1871111	Acinetobacter defluvii	906	0.394316	0.394325	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
312277	Flavobacterium indicum	898	0.390834	0.390843	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
1778675	Chromobacterium rhizoryzae	879	0.382565	0.382573	cellular organisms;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium
53458	Janibacter limosus	851	0.370378	0.370386	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Janibacter
1849015	Arcobacter acticola	834	0.36298	0.362987	cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter
1534348	Mycolicibacterium sarraceniae	822	0.357757	0.357765	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium
89154	Corynebacterium terpenotabidum	804	0.349923	0.34993	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium
146474	Acetobacter orientalis	794	0.34557	0.345578	cellular organisms;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
2163011	Orrella marina	790	0.34383	0.343837	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Orrella
2509455	Agromyces protaetiae	779	0.339042	0.339049	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces
2006115	Acinetobacter piscicola	776	0.337736	0.337744	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
2807096	Neotabrizicola shimadae	768	0.334255	0.334262	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Neotabrizicola
1850254	Poseidonibacter parvus	752	0.327291	0.327298	cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Poseidonibacter
293089	Martelella mediterranea	745	0.324244	0.324251	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella
2764705	Sideroxyarcus emersonii	738	0.321198	0.321205	cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Sideroxyarcus
2834768	Pseudochrobactrum algeriensis	733	0.319022	0.319029	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Pseudochrobactrum
2592654	Protaetiibacter larvae	728	0.316845	0.316852	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter
43675	Rothia mucilaginosa	723	0.314669	0.314676	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia
1079	Blastochloris viridis	721	0.313799	0.313806	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Blastochloridaceae;Blastochloris
1296669	Aquabacterium olei	719	0.312928	0.312935	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;;Aquabacterium
1745854	Ancylobacter pratisalsi	717	0.312058	0.312065	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Ancylobacter
1335048	Frigidibacter mobilis	705	0.306835	0.306842	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Frigidibacter
2483798	Nocardioides pantholopis	703	0.305965	0.305971	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides
57320	Pseudodesulfovibrio profundus	698	0.303789	0.303795	cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio
1493872	Chryseobacterium shandongense	687	0.299001	0.299008	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium
415229	Pseudoxanthomonas spadix	679	0.295519	0.295526	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Pseudoxanthomonas
2509459	Xylanimonas allomyrinae	676	0.294214	0.29422	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Xylanimonas
212765	Mycolicibacterium madagascariense	675	0.293778	0.293785	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium
103733	Saccharothrix syringae	670	0.291602	0.291609	cellular organisms;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix
656179	Pandoraea faecigallinarum	661	0.287685	0.287692	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea
2831662	Gordonia pseudamarae	649	0.282463	0.282469	cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia
3047478	Achromobacter seleniivolatilans	647	0.281592	0.281598	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
400770	Devosia ginsengisoli	641	0.278981	0.278987	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia
2822368	Novilysobacter luteus	638	0.277675	0.277681	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Novilysobacter
1852381	Duodenibacillus massiliensis	636	0.276805	0.276811	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Duodenibacillus
334852	Methylobacterium oryzae	618	0.26897	0.268976	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium
185951	Sphingomonas aerolata	613	0.266794	0.2668	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
406548	Aquisphaera giovannonii	604	0.262877	0.262883	cellular organisms;Planctomycetota;Planctomycetia;Isosphaerales;Isosphaeraceae;Aquisphaera
11	Cellulomonas gilvus	603	0.262442	0.262448	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas
2487074	Kaistella daneshvariae	598	0.260266	0.260272	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Kaistella
1986204	Candidatus Brevifilum fermentans	592	0.257655	0.25766	cellular organisms;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Candidatus Brevifilum
84110	Slackia heliotrinireducens	588	0.255914	0.255919	cellular organisms;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia
97478	Limosilactobacillus mucosae	587	0.255478	0.255484	cellular organisms;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
3398703	Nitrobacter sp. TKz-YC01	577	0.251126	0.251132	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter
67827	Citrobacter werkmanii	576	0.250691	0.250696	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter
41899	Burkholderia plantarii	573	0.249385	0.249391	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
1926868	Paenacidovorax monticola	573	0.249385	0.249391	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Paenacidovorax
1785161	Pseudomonas wadenswilerensis	572	0.24895	0.248955	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
946333	Rhizobacter gummiphilus	569	0.247644	0.24765	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rhizobacter
1691904	Pseudomonas sediminis	563	0.245033	0.245038	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
1288636	Ornithinimicrobium flavum	562	0.244598	0.244603	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium
53461	Nakamurella multipartita	559	0.243292	0.243297	cellular organisms;Actinomycetota;Actinomycetes;Nakamurellales;Nakamurellaceae;Nakamurella
2950074	Acinetobacter sp. C32I	556	0.241986	0.241992	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
2599297	Sphingomonas suaedae	556	0.241986	0.241992	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
81475	Frateuria aurantia	553	0.240681	0.240686	cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Frateuria
2759526	Sphingomonas aliaeris	549	0.23894	0.238945	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
266951	Qipengyuania seohaensis	546	0.237634	0.237639	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania
738	Glaesserella parasuis	541	0.235458	0.235463	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Glaesserella
2109913	Melaminivora suipulveris	537	0.233717	0.233722	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Melaminivora
33052	Sphingopyxis terrae	537	0.233717	0.233722	cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingopyxidaceae;Sphingopyxis
569860	Methylovirgula ligni	532	0.231541	0.231546	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylovirgula
502394	Deinococcus gobiensis	527	0.229365	0.22937	cellular organisms;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
552	Erwinia amylovora	520	0.226318	0.226323	cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia
29442	Pseudomonas tolaasii	516	0.224577	0.224582	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
1623	Ligilactobacillus ruminis	513	0.223272	0.223276	cellular organisms;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus
96232	Legionella lytica	505	0.21979	0.219795	cellular organisms;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
894	Desulfobulbus propionicus	504	0.219355	0.219359	cellular organisms;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfobulbus
1398	Heyndrickxia coagulans	503	0.218919	0.218924	cellular organisms;Bacillota;Bacilli;Caryophanales;Bacillaceae;Heyndrickxia
1225769	Paludibacterium paludis	503	0.218919	0.218924	cellular organisms;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Paludibacterium
449461	Nocardioides humi	502	0.218484	0.218489	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides
2585118	Alistipes communis	496	0.215873	0.215877	cellular organisms;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
1437009	Chenggangzhangella methanolivorans	490	0.213261	0.213266	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylopilaceae;Chenggangzhangella
3157631	Microbacterium sp. MM2322	475	0.206733	0.206737	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium
683042	Leucobacter denitrificans	452	0.196723	0.196727	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter
2829499	Tessaracoccus palaemonis	445	0.193676	0.19368	cellular organisms;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Tessaracoccus
2842357	Pseudomonas muyukensis	438	0.19063	0.190634	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
106590	Cupriavidus necator	428	0.186277	0.186281	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
1305	Streptococcus sanguinis	417	0.18149	0.181494	cellular organisms;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3115209	Janibacter alittae	416	0.181055	0.181058	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Janibacter
2816950	Ottowia testudinis	413	0.179749	0.179753	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia
506591	Leisingera caerulea	411	0.178878	0.178882	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera
2608999	Cupriavidus cauae	403	0.175397	0.1754	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
2604832	Metapseudomonas lalkuanensis	403	0.175397	0.1754	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Metapseudomonas
2004650	Acinetobacter chinensis	395	0.171915	0.171919	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
273677	Microbacterium oleivorans	389	0.169303	0.169307	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium
2184083	Pseudothauera hydrothermalis	384	0.167127	0.167131	cellular organisms;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Pseudothauera
283811	Stackebrandtia nassauensis	384	0.167127	0.167131	cellular organisms;Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Stackebrandtia
36805	Microbacterium aurum	381	0.165822	0.165825	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium
119542	Roseinatronobacter bogoriensis	375	0.16321	0.163214	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Roseinatronobacter
1612173	Niveispirillum cyanobacteriorum	374	0.162775	0.162779	cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Niveispirillum
153491	Alysiella crassa	373	0.16234	0.162343	cellular organisms;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Alysiella
93944	Nonomuraea gerenzanensis	372	0.161905	0.161908	cellular organisms;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Nonomuraea
2116657	Pulveribacter suum	368	0.160164	0.160167	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pulveribacter
2714353	Vescimonas fastidiosa	366	0.159293	0.159297	cellular organisms;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas
2419774	Protaetiibacter intestinalis	364	0.158423	0.158426	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter
2782006	Mongoliitalea daihaiensis	358	0.155811	0.155815	cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Mongoliitalea
1776741	Acinetobacter proteolyticus	352	0.1532	0.153203	cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter
1492737	Flavobacterium gilvum	347	0.151024	0.151027	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
359110	Pseudomonas extremaustralis	340	0.147977	0.147981	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
33069	Pseudomonas viridiflava	339	0.147542	0.147545	cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
1751056	Flavobacterium ammonificans	334	0.145366	0.145369	cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
1160721	Ruminococcus bicirculans (ex Wegman et al. 2014)	334	0.145366	0.145369	cellular organisms;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus
2614638	Microbacterium caowuchunii	333	0.144931	0.144934	cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium
947919	Desulfosarcina widdelii	332	0.144495	0.144499	cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfosarcina
52	Chondromyces crocatus	324	0.141014	0.141017	cellular organisms;Myxococcota;;Polyangiales;Polyangiaceae;Chondromyces
2650157	Bacteroides zhangwenhongii	322	0.140143	0.140146	cellular organisms;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
279113	Collimonas pratensis	320	0.139273	0.139276	cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas
3080828	Methylocapsa polymorpha	319	0.138838	0.138841	cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa
1306787	Isoalcanivorax pacificus	318	0.138402	0.138405	cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Isoalcanivorax
35554	Geobacter sulfurreducens	315	0.137097	0.1371	cellular organisms;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter
