query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,phylum,3.1530987077550464e-06,d__Archaea;p__Thermoproteota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.5000333337777837e-06,3000,0.6645687590245412,1199984
Illumina_llnl_66ce4dde,phylum,3.1530987077550464e-06,d__Bacteria;p__Krumholzibacteriota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.5000333337777837e-06,3000,0.6645687590245412,1199984
Illumina_llnl_66ce4dde,phylum,3.1530987077550464e-06,d__Bacteria;p__Eisenbacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.5000333337777837e-06,3000,0.6645687590245412,1199984
Illumina_llnl_66ce4dde,phylum,2.102065805170031e-06,d__Bacteria;p__JAAXHH01,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.666688889185189e-06,2000,0.6559331170394904,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__UBA2233,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.666688889185189e-06,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Myxococcota_A,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.666688889185189e-06,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Fibrobacterota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__WOR-3,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Bdellovibrionota_B,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Tectomicrobia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__UBP13,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__CG03,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Archaea;p__Methanobacteriota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Archaea;p__Thermoplasmatota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Desulfobacterota_C,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Atribacterota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__Auribacterota,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
Illumina_llnl_66ce4dde,phylum,1.0510329025850155e-06,d__Bacteria;p__UBA1439,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.333444445925945e-07,1000,0.6414294757556854,1199984
