query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,family,0.0003181618670194901,Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0010541373358680546,302450,0.771226950611054,23992130
Illumina_llnl_66ce4dde,family,8.773251681079664e-05,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0002477895876689565,83400,0.7398338748573682,23992130
Illumina_llnl_66ce4dde,family,1.1045460749560745e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Ackermannviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.7505740424047384e-05,1050,0.6424578498449272,23992130
Illumina_llnl_66ce4dde,family,2.998053632023631e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Peduoviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.317098565237851e-05,2850,0.6634886973166169,23992130
Illumina_llnl_66ce4dde,family,1.7883126927860256e-06,Viruses;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,3.5845087534954173e-06,1700,0.6525216869545635,23992130
Illumina_llnl_66ce4dde,family,4.2077945712612365e-06,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Autographiviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,3.334426747437597e-06,4000,0.670783550837342,23992130
Illumina_llnl_66ce4dde,family,8.941563463930128e-07,Viruses;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.250738054520378e-06,850,0.6380934773831255,23992130
Illumina_llnl_66ce4dde,family,2.1038972856306183e-07,Viruses;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.167049361603159e-06,200,0.6089949546238324,23992130
Illumina_llnl_66ce4dde,family,2.629871607038273e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Straboviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.752870212023693e-07,250,0.6133944244525233,23992130
Illumina_llnl_66ce4dde,family,2.1038972856306183e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Vilmaviridae,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,5.418443464586096e-07,200,0.6089949546238324,23992130
